0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
"[0.5399355888366699, 0.44667667150497437, -0.022643446922302246]","[0.5402430891990662, 0.43191611766815186, -0.025036221370100975]","[0.5400705933570862, 0.43005695939064026, -0.025038138031959534]","[0.5395359992980957, 0.4278183579444885, -0.02504890225827694]","[0.537407636642456, 0.43350741267204285, -0.04464137926697731]","[0.5357259511947632, 0.4324093759059906, -0.04460904747247696]","[0.5340373516082764, 0.43113812804222107, -0.04463905096054077]","[0.5243252515792847, 0.4357675611972809, -0.005816768389195204]","[0.5276026725769043, 0.42726629972457886, -0.09860534965991974]","[0.5378995537757874, 0.4542901813983917, -0.010325525887310505]","[0.5352129936218262, 0.4522988498210907, -0.03586334362626076]","[0.49019789695739746, 0.48442158102989197, 0.05723192170262337]","[0.5398370623588562, 0.48030292987823486, -0.14483048021793365]","[0.5013241767883301, 0.49544766545295715, 0.18576744198799133]","[0.5794578790664673, 0.4613576829433441, -0.1644432097673416]","[0.5266263484954834, 0.4378470778465271, 0.24974438548088074]","[0.5733629465103149, 0.39458099007606506, -0.11269305646419525]","[0.527715802192688, 0.42321455478668213, 0.2651881277561188]","[0.5746667385101318, 0.37774279713630676, -0.12677139043807983]","[0.5318823456764221, 0.4197917878627777, 0.2538861632347107]","[0.5659290552139282, 0.3778737187385559, -0.12431059777736664]","[0.5334577560424805, 0.4261903166770935, 0.24653077125549316]","[0.5642492175102234, 0.3858834505081177, -0.10970240831375122]","[0.5158489942550659, 0.6554747819900513, 0.06699778884649277]","[0.5400062203407288, 0.6495500802993774, -0.06708778440952301]","[0.5232468843460083, 0.7648858428001404, 0.08445607125759125]","[0.5656942129135132, 0.7679728865623474, -0.039854392409324646]","[0.5233779549598694, 0.8842246532440186, 0.1381217986345291]","[0.5823663473129272, 0.8743545413017273, -0.02596135437488556]","[0.5164765119552612, 0.9077909588813782, 0.14237728714942932]","[0.5817598104476929, 0.8977915048599243, -0.02651001140475273]","[0.5328429937362671, 0.8978842496871948, 0.11208019405603409]","[0.6091773509979248, 0.8892917037010193, -0.06984663009643555]"
"[0.5400363206863403, 0.4491763412952423, -0.04198708385229111]","[0.5409466624259949, 0.4345531165599823, -0.0353708378970623]","[0.5409239530563354, 0.43272244930267334, -0.03539547696709633]","[0.5404205918312073, 0.430661141872406, -0.03543097525835037]","[0.5380672216415405, 0.435420960187912, -0.061922382563352585]","[0.5362113118171692, 0.4341939687728882, -0.06190905719995499]","[0.5343455076217651, 0.4327237010002136, -0.061942774802446365]","[0.5256279706954956, 0.4327631890773773, 0.0002783580857794732]","[0.5273422002792358, 0.4275805354118347, -0.10428480058908463]","[0.5377234220504761, 0.45696404576301575, -0.018755953758955002]","[0.5350870490074158, 0.454443097114563, -0.05269565060734749]","[0.49264997243881226, 0.48537740111351013, 0.0914798304438591]","[0.5309725403785706, 0.480885773897171, -0.14601682126522064]","[0.5151757001876831, 0.49520739912986755, 0.21790917217731476]","[0.5735058188438416, 0.4649241864681244, -0.16787384450435638]","[0.5340856313705444, 0.4455767571926117, 0.2713712751865387]","[0.5715227127075195, 0.40142518281936646, -0.11000122129917145]","[0.5348812937736511, 0.43177610635757446, 0.28615373373031616]","[0.5744243860244751, 0.385201096534729, -0.12479466199874878]","[0.5369209051132202, 0.4285477101802826, 0.2724684476852417]","[0.5662025213241577, 0.384763240814209, -0.12274311482906342]","[0.5381060242652893, 0.43481066823005676, 0.266035795211792]","[0.5640655755996704, 0.3925977349281311, -0.10686235129833221]","[0.5169634222984314, 0.655417263507843, 0.07138475030660629]","[0.5364397168159485, 0.6498374938964844, -0.07144848257303238]","[0.5242146253585815, 0.7647308111190796, 0.08299271762371063]","[0.5654134750366211, 0.767916738986969, -0.04407393932342529]","[0.526643693447113, 0.8768206238746643, 0.1300622671842575]","[0.5817142128944397, 0.8743250370025635, -0.013963097706437111]","[0.5167614221572876, 0.9075769186019897, 0.13533517718315125]","[0.5805935263633728, 0.8955357074737549, -0.01317211426794529]","[0.5448978543281555, 0.8968127965927124, 0.08354400098323822]","[0.6041349172592163, 0.8906866908073425, -0.06782548129558563]"
"[0.5400451421737671, 0.44963857531547546, -0.02828505076467991]","[0.5411936044692993, 0.4350590705871582, -0.02642950788140297]","[0.5409417152404785, 0.4332607388496399, -0.02643566206097603]","[0.5403571128845215, 0.43120938539505005, -0.026453152298927307]","[0.5389180779457092, 0.4358820915222168, -0.04909375682473183]","[0.5373551845550537, 0.43468722701072693, -0.049078263342380524]","[0.5355350971221924, 0.4333275854587555, -0.049113959074020386]","[0.526358962059021, 0.4310528039932251, 0.0014871639432385564]","[0.5277134776115417, 0.4278063178062439, -0.10083325207233429]","[0.5376222133636475, 0.45724743604660034, -0.01076562236994505]","[0.5352483987808228, 0.455241858959198, -0.04027586057782173]","[0.4917612671852112, 0.488427996635437, 0.0832948237657547]","[0.5360665321350098, 0.481444776058197, -0.1404288113117218]","[0.5013008713722229, 0.5092435479164124, 0.20567795634269714]","[0.5724442601203918, 0.467685341835022, -0.17073145508766174]","[0.5191076993942261, 0.48105388879776, 0.28689104318618774]","[0.5714024305343628, 0.4059194028377533, -0.13522350788116455]","[0.5188298225402832, 0.47437864542007446, 0.306387722492218]","[0.5746337175369263, 0.39103856682777405, -0.14818939566612244]","[0.5220825672149658, 0.46939513087272644, 0.2955051362514496]","[0.5663584470748901, 0.38944128155708313, -0.14433301985263824]","[0.5245944857597351, 0.47325047850608826, 0.28464430570602417]","[0.5639880895614624, 0.3976178467273712, -0.13123153150081635]","[0.5158440470695496, 0.6569106578826904, 0.06959380209445953]","[0.5371567010879517, 0.6515427231788635, -0.06969250738620758]","[0.5228323340415955, 0.7669094800949097, 0.08545653522014618]","[0.56474769115448, 0.7675437927246094, -0.04275849834084511]","[0.521456778049469, 0.8825157284736633, 0.13033916056156158]","[0.5841876268386841, 0.8738113045692444, -0.02796804904937744]","[0.5129047632217407, 0.9082752466201782, 0.13403937220573425]","[0.5800695419311523, 0.8952568769454956, -0.028551563620567322]","[0.5309560298919678, 0.8970043063163757, 0.10310759395360947]","[0.6111556887626648, 0.8888453245162964, -0.07004203647375107]"
"[0.5399635434150696, 0.4508773684501648, -0.00888146087527275]","[0.5410863757133484, 0.4366863965988159, -0.012502213940024376]","[0.5408801436424255, 0.4349130094051361, -0.012496239505708218]","[0.540076494216919, 0.4329398572444916, -0.01251058466732502]","[0.5392714738845825, 0.4372912049293518, -0.03074054792523384]","[0.5379794836044312, 0.4362151324748993, -0.030728334560990334]","[0.5366787314414978, 0.43485838174819946, -0.03076353296637535]","[0.526398241519928, 0.4309115409851074, -1.0157937140320428e-05]","[0.5290043354034424, 0.42912352085113525, -0.08695058524608612]","[0.5363417267799377, 0.45842859148979187, 0.0014388987328857183]","[0.5352112054824829, 0.456966370344162, -0.022582948207855225]","[0.4891067147254944, 0.49025821685791016, 0.06644504517316818]","[0.5408241152763367, 0.48425009846687317, -0.1319180727005005]","[0.49295148253440857, 0.5137003660202026, 0.20441918075084686]","[0.5718675851821899, 0.48052966594696045, -0.16146636009216309]","[0.5065509080886841, 0.4853990375995636, 0.2931790351867676]","[0.5704849362373352, 0.43027305603027344, -0.13511773943901062]","[0.5049092769622803, 0.47830554842948914, 0.31402987241744995]","[0.5736091732978821, 0.41757509112358093, -0.14557762444019318]","[0.5084903836250305, 0.47373637557029724, 0.30574464797973633]","[0.5655050873756409, 0.41434288024902344, -0.1425131857395172]","[0.5116769671440125, 0.47783294320106506, 0.2929679751396179]","[0.5630912780761719, 0.4215925335884094, -0.13128475844860077]","[0.5148765444755554, 0.6569107174873352, 0.06579284369945526]","[0.5372177362442017, 0.6536062955856323, -0.06595160067081451]","[0.5196704864501953, 0.7690228819847107, 0.08224071562290192]","[0.5641793608665466, 0.767361581325531, -0.03996561840176582]","[0.5192911624908447, 0.8860252499580383, 0.12587766349315643]","[0.584852933883667, 0.8731154203414917, -0.036331623792648315]","[0.5115676522254944, 0.9091492295265198, 0.1295292228460312]","[0.5799218416213989, 0.895013153553009, -0.03734970837831497]","[0.5217256546020508, 0.898012101650238, 0.09793729335069656]","[0.6129013299942017, 0.8881046175956726, -0.07229359447956085]"
"[0.5399141311645508, 0.4516262412071228, -0.004843282978981733]","[0.5410282015800476, 0.43671464920043945, -0.010133275762200356]","[0.5407071709632874, 0.4348733127117157, -0.010130084119737148]","[0.5400406122207642, 0.4327463209629059, -0.010134005919098854]","[0.5400883555412292, 0.43771880865097046, -0.027947064489126205]","[0.5390545129776001, 0.43659061193466187, -0.027938926592469215]","[0.5379406809806824, 0.4351876378059387, -0.027983400970697403]","[0.5263885259628296, 0.43043944239616394, -0.0047018034383654594]","[0.5297716856002808, 0.4297748804092407, -0.08748272806406021]","[0.5360891819000244, 0.4590963125228882, 0.0024453895166516304]","[0.5351434946060181, 0.45793625712394714, -0.021158432587981224]","[0.4869259297847748, 0.4920786917209625, 0.04945875331759453]","[0.5427243113517761, 0.487972617149353, -0.1346401423215866]","[0.48377543687820435, 0.5131379961967468, 0.19067183136940002]","[0.5714198350906372, 0.4810416102409363, -0.1701718270778656]","[0.49163898825645447, 0.48290756344795227, 0.2904943823814392]","[0.5706415772438049, 0.427255779504776, -0.15217719972133636]","[0.48763495683670044, 0.47681912779808044, 0.31049031019210815]","[0.5740064382553101, 0.4135928153991699, -0.1654149740934372]","[0.4910753667354584, 0.4720967710018158, 0.30044907331466675]","[0.5660648941993713, 0.4109395742416382, -0.16204297542572021]","[0.4954165518283844, 0.4756357967853546, 0.2898641526699066]","[0.5634328722953796, 0.4184427261352539, -0.14856307208538055]","[0.5130746960639954, 0.6580926179885864, 0.06378018110990524]","[0.5376459956169128, 0.6562033295631409, -0.0640234723687172]","[0.5183833241462708, 0.7707393169403076, 0.09284225851297379]","[0.5641590356826782, 0.7671741843223572, -0.02528711035847664]","[0.5179510116577148, 0.8874810934066772, 0.14983220398426056]","[0.5845848321914673, 0.8709182739257812, -0.006061832420527935]","[0.5106611847877502, 0.9099591970443726, 0.15505608916282654]","[0.5795564651489258, 0.8939494490623474, -0.004502737894654274]","[0.5200721621513367, 0.8979753851890564, 0.13214261829853058]","[0.6111635565757751, 0.8874408602714539, -0.03844016417860985]"
"[0.5408172011375427, 0.4537968039512634, -0.006667425390332937]","[0.5420502424240112, 0.43899163603782654, -0.01250375621020794]","[0.5412658452987671, 0.43716248869895935, -0.012505138292908669]","[0.5402446985244751, 0.43491873145103455, -0.012517671100795269]","[0.5415193438529968, 0.4397416114807129, -0.031666241586208344]","[0.5405785441398621, 0.4385705888271332, -0.03165091946721077]","[0.539496660232544, 0.4371100068092346, -0.03169360011816025]","[0.5269962549209595, 0.4305783808231354, -0.010017544962465763]","[0.5306957960128784, 0.43177032470703125, -0.09711326658725739]","[0.5364530086517334, 0.46093252301216125, 0.0008172133821062744]","[0.5360240340232849, 0.4605143964290619, -0.02444978430867195]","[0.4852150082588196, 0.4823063910007477, 0.043283212929964066]","[0.543384313583374, 0.48788613080978394, -0.1484142541885376]","[0.48232755064964294, 0.5264147520065308, 0.18799997866153717]","[0.5703964233398438, 0.4765799641609192, -0.20509865880012512]","[0.4961570203304291, 0.5134855508804321, 0.28638893365859985]","[0.5705467462539673, 0.4185469448566437, -0.2224375307559967]","[0.4942111372947693, 0.5132555365562439, 0.30552494525909424]","[0.5741661787033081, 0.404758483171463, -0.24285805225372314]","[0.49826088547706604, 0.5070708394050598, 0.2927073538303375]","[0.5663776397705078, 0.4010620713233948, -0.23786480724811554]","[0.5018887519836426, 0.5079593062400818, 0.28424206376075745]","[0.5636159777641296, 0.40798959136009216, -0.21922583878040314]","[0.5126566886901855, 0.6584190130233765, 0.0634804293513298]","[0.5376836061477661, 0.656516969203949, -0.06375702470541]","[0.5187442898750305, 0.7721341848373413, 0.09864338487386703]","[0.5640811920166016, 0.7671518921852112, -0.006794402841478586]","[0.5178436040878296, 0.8895196318626404, 0.15341418981552124]","[0.5839476585388184, 0.8704311847686768, 0.026654720306396484]","[0.5118336081504822, 0.9107374548912048, 0.15871426463127136]","[0.5791794061660767, 0.8940611481666565, 0.03009217418730259]","[0.5220200419425964, 0.897377610206604, 0.13883234560489655]","[0.6110944747924805, 0.8873521089553833, -0.0017199350986629725]"
"[0.5413790941238403, 0.45407694578170776, -0.031222566962242126]","[0.5429636240005493, 0.4392428696155548, -0.03463413938879967]","[0.5421180725097656, 0.4372858703136444, -0.03464099392294884]","[0.5407212376594543, 0.4351527988910675, -0.034666746854782104]","[0.5428680181503296, 0.4399328827857971, -0.0567438118159771]","[0.5421100854873657, 0.43873971700668335, -0.05673186108469963]","[0.5411820411682129, 0.43729209899902344, -0.05676985904574394]","[0.5286275148391724, 0.4306633770465851, -0.02254762127995491]","[0.5320225954055786, 0.4323744773864746, -0.11933518946170807]","[0.5367366671562195, 0.460904985666275, -0.019778868183493614]","[0.5366247892379761, 0.460794597864151, -0.04864327609539032]","[0.48558205366134644, 0.4769112467765808, 0.04345313459634781]","[0.5426796674728394, 0.48734959959983826, -0.16480468213558197]","[0.48666542768478394, 0.5433446168899536, 0.18684008717536926]","[0.5702596306800842, 0.47661444544792175, -0.21228401362895966]","[0.5012937784194946, 0.5454035997390747, 0.2859172224998474]","[0.5735123753547668, 0.4109354615211487, -0.21124041080474854]","[0.4975927472114563, 0.5486025214195251, 0.3027702271938324]","[0.5783926248550415, 0.39251282811164856, -0.23180179297924042]","[0.49951308965682983, 0.5419083833694458, 0.282054603099823]","[0.5699102282524109, 0.3889106512069702, -0.22679933905601501]","[0.5024539828300476, 0.5413782000541687, 0.2788558006286621]","[0.5667444467544556, 0.3976415693759918, -0.207950621843338]","[0.5124133825302124, 0.6574146151542664, 0.06437474489212036]","[0.5379678010940552, 0.6564337611198425, -0.06465430557727814]","[0.5178118944168091, 0.7718108892440796, 0.10454293340444565]","[0.5639232397079468, 0.7661346197128296, -0.008200844749808311]","[0.5180764198303223, 0.8894838094711304, 0.16425755620002747]","[0.5839242339134216, 0.8705720901489258, 0.03226378187537193]","[0.5125250220298767, 0.9105883836746216, 0.16981345415115356]","[0.5790780186653137, 0.8941088318824768, 0.03577369451522827]","[0.5241186022758484, 0.8958173394203186, 0.14699220657348633]","[0.6113337874412537, 0.8861061930656433, -0.0011854240437969565]"
"[0.5428973436355591, 0.45377346873283386, -0.05497770383954048]","[0.5447295904159546, 0.4388360381126404, -0.05215521529316902]","[0.5439972281455994, 0.43701988458633423, -0.05217462778091431]","[0.54287189245224, 0.4350111186504364, -0.05220858007669449]","[0.5444025993347168, 0.43943002820014954, -0.07686036080121994]","[0.5434890985488892, 0.4382327198982239, -0.07683973014354706]","[0.5423778891563416, 0.4368409216403961, -0.07686758041381836]","[0.5316483974456787, 0.43044376373291016, -0.020284898579120636]","[0.5325592756271362, 0.43211957812309265, -0.1273440420627594]","[0.5378237962722778, 0.46073275804519653, -0.03561464697122574]","[0.53754723072052, 0.46055617928504944, -0.06782358884811401]","[0.4860288202762604, 0.4746192693710327, 0.05401377007365227]","[0.5405212044715881, 0.48531267046928406, -0.1725107729434967]","[0.49151697754859924, 0.5382272601127625, 0.1924733817577362]","[0.5701661109924316, 0.4734072983264923, -0.23030178248882294]","[0.5138506889343262, 0.5355477929115295, 0.26962339878082275]","[0.5758500099182129, 0.4049283266067505, -0.23284725844860077]","[0.5151599645614624, 0.536950945854187, 0.28532785177230835]","[0.5811188220977783, 0.38551872968673706, -0.2567918300628662]","[0.5179264545440674, 0.5301358699798584, 0.2645873427391052]","[0.5731123685836792, 0.3819982409477234, -0.25138285756111145]","[0.5198913812637329, 0.5304916501045227, 0.2623903155326843]","[0.5698618292808533, 0.39114847779273987, -0.22982048988342285]","[0.5127905011177063, 0.6554746031761169, 0.07052846252918243]","[0.5370471477508545, 0.6555491089820862, -0.07078441977500916]","[0.5185529589653015, 0.7715497612953186, 0.10313844680786133]","[0.5623518228530884, 0.7654188871383667, -0.009721188805997372]","[0.5181403160095215, 0.8899441361427307, 0.15914534032344818]","[0.5838087797164917, 0.8708049058914185, 0.013331119902431965]","[0.5128664374351501, 0.9106360077857971, 0.1636313498020172]","[0.5789846181869507, 0.8941881656646729, 0.015402833931148052]","[0.5246206521987915, 0.8957777619361877, 0.1359923779964447]","[0.6110209822654724, 0.8861892819404602, -0.024188440293073654]"
"[0.5470816493034363, 0.4534335136413574, -0.07947111129760742]","[0.5494949221611023, 0.43850478529930115, -0.0700850859284401]","[0.5491930246353149, 0.4367002248764038, -0.07010053098201752]","[0.5485678911209106, 0.43470969796180725, -0.07011675834655762]","[0.5479418039321899, 0.4389995336532593, -0.09664691984653473]","[0.5461682081222534, 0.43769747018814087, -0.09663058817386627]","[0.5444530844688416, 0.43603086471557617, -0.0966465100646019]","[0.5358663201332092, 0.4296216070652008, -0.019748635590076447]","[0.5331767201423645, 0.42958834767341614, -0.1297575980424881]","[0.541688859462738, 0.4605582058429718, -0.051832787692546844]","[0.5401189923286438, 0.46023839712142944, -0.08634283393621445]","[0.4944446086883545, 0.47067439556121826, 0.08910029381513596]","[0.529818058013916, 0.482165664434433, -0.17295202612876892]","[0.5224965810775757, 0.5056809782981873, 0.2176552712917328]","[0.570067286491394, 0.4731040298938751, -0.21217569708824158]","[0.5442708134651184, 0.47694873809814453, 0.26653003692626953]","[0.5786116719245911, 0.4066266417503357, -0.19340792298316956]","[0.5463986396789551, 0.4712391793727875, 0.2807818055152893]","[0.5836402177810669, 0.38782548904418945, -0.20492331683635712]","[0.5482313632965088, 0.46432286500930786, 0.26346108317375183]","[0.5764986276626587, 0.3852340579032898, -0.2031131088733673]","[0.5487815737724304, 0.4673379361629486, 0.25945034623146057]","[0.5735216736793518, 0.39407941699028015, -0.1917392909526825]","[0.5154968500137329, 0.6543551683425903, 0.07577274739742279]","[0.5319308042526245, 0.6544355750083923, -0.07588568329811096]","[0.5221606492996216, 0.7681958079338074, 0.09607821702957153]","[0.5623111128807068, 0.7663421630859375, -0.02748333290219307]","[0.520825207233429, 0.8897607922554016, 0.15867774188518524]","[0.58133465051651, 0.8709515333175659, 0.007652868516743183]","[0.5152809619903564, 0.9103196859359741, 0.1589926928281784]","[0.5789270401000977, 0.8954253792762756, 0.0091988081112504]","[0.5412212014198303, 0.8934274911880493, 0.10914105176925659]","[0.6109628081321716, 0.8870068788528442, -0.03339647501707077]"
"[0.5484763979911804, 0.453273743391037, -0.0638996809720993]","[0.5509835481643677, 0.43825051188468933, -0.06737382709980011]","[0.5499897599220276, 0.4366673529148102, -0.0673743337392807]","[0.5492284893989563, 0.43504706025123596, -0.06738163530826569]","[0.5499542355537415, 0.43891626596450806, -0.0810108631849289]","[0.5481656789779663, 0.437560111284256, -0.0810120552778244]","[0.5467593669891357, 0.43565046787261963, -0.08103963732719421]","[0.53714519739151, 0.42994391918182373, -0.00712564866989851]","[0.5334081649780273, 0.43811526894569397, -0.12171516567468643]","[0.5425347685813904, 0.4603935778141022, -0.05038529634475708]","[0.5414151549339294, 0.45998114347457886, -0.07071223109960556]","[0.494625985622406, 0.47188523411750793, 0.08434576541185379]","[0.5321135520935059, 0.4818969666957855, -0.16875755786895752]","[0.5144494771957397, 0.5087226033210754, 0.22779250144958496]","[0.5753524303436279, 0.4574456810951233, -0.20301632583141327]","[0.5351216197013855, 0.4799293875694275, 0.30266350507736206]","[0.5776903629302979, 0.378177285194397, -0.1835649609565735]","[0.5359739065170288, 0.4746556282043457, 0.3228529691696167]","[0.5843954682350159, 0.3701777458190918, -0.19643965363502502]","[0.5387850403785706, 0.46943381428718567, 0.3045864701271057]","[0.5762213468551636, 0.3671140968799591, -0.19867634773254395]","[0.5405176877975464, 0.4724282920360565, 0.297008216381073]","[0.5735055208206177, 0.3760480582714081, -0.1772516667842865]","[0.5148559212684631, 0.654340386390686, 0.07469784468412399]","[0.5329144597053528, 0.6539294719696045, -0.07486225664615631]","[0.5216454267501831, 0.7679175138473511, 0.09778083115816116]","[0.5611265897750854, 0.7643425464630127, -0.018292265012860298]","[0.5207585096359253, 0.8897131681442261, 0.1515648514032364]","[0.5819137096405029, 0.8707945346832275, 0.02188907191157341]","[0.5150763392448425, 0.9102611541748047, 0.15409091114997864]","[0.5795603394508362, 0.8951961398124695, 0.024794312193989754]","[0.5390313863754272, 0.8922855257987976, 0.12451308965682983]","[0.6108314394950867, 0.8855838179588318, -0.009779635816812515]"
"[0.5485345125198364, 0.44148868322372437, -0.021337438374757767]","[0.5497929453849792, 0.43124648928642273, -0.026617249473929405]","[0.5489422082901001, 0.43071630597114563, -0.026641815900802612]","[0.5482481718063354, 0.4305168390274048, -0.02668413147330284]","[0.5499445796012878, 0.43024778366088867, -0.04879254847764969]","[0.5493527054786682, 0.4294170141220093, -0.048760078847408295]","[0.5489980578422546, 0.42857053875923157, -0.048805199563503265]","[0.536029040813446, 0.4298686683177948, -0.007421763148158789]","[0.5358953475952148, 0.44081953167915344, -0.11816604435443878]","[0.5448287725448608, 0.457234650850296, -0.012752851471304893]","[0.5460034608840942, 0.45822805166244507, -0.04250321537256241]","[0.49444907903671265, 0.4712185859680176, 0.059042591601610184]","[0.5436525344848633, 0.48397213220596313, -0.1671919971704483]","[0.5073696374893188, 0.5103850364685059, 0.21665816009044647]","[0.5775233507156372, 0.45499035716056824, -0.2218107432126999]","[0.520626425743103, 0.48124584555625916, 0.2928498685359955]","[0.5796310901641846, 0.37532034516334534, -0.2381114661693573]","[0.5160964727401733, 0.47501638531684875, 0.3118016719818115]","[0.5845240354537964, 0.3668382465839386, -0.2640224099159241]","[0.5217821598052979, 0.46875014901161194, 0.2949484884738922]","[0.5760071873664856, 0.36291152238845825, -0.2581043839454651]","[0.5264638066291809, 0.4716472923755646, 0.28841400146484375]","[0.573365330696106, 0.3707939088344574, -0.23500847816467285]","[0.5104166269302368, 0.6558353900909424, 0.07078595459461212]","[0.5347855687141418, 0.6549826860427856, -0.07099738717079163]","[0.5200250148773193, 0.7680727243423462, 0.09587902575731277]","[0.5615407824516296, 0.7640267014503479, -0.0008579195709899068]","[0.520421028137207, 0.8885720372200012, 0.14883360266685486]","[0.584297776222229, 0.8704599738121033, 0.045337945222854614]","[0.5144878625869751, 0.9093165993690491, 0.15260283648967743]","[0.5814293026924133, 0.8945150375366211, 0.04943591356277466]","[0.5282672047615051, 0.8923882842063904, 0.12734182178974152]","[0.6143720746040344, 0.88383549451828, 0.015238347463309765]"
"[0.5479347109794617, 0.4423539340496063, 0.0074426112696528435]","[0.5490937232971191, 0.43197405338287354, 0.004053352400660515]","[0.5483053922653198, 0.4316403269767761, 0.004022496752440929]","[0.5473371744155884, 0.4322236180305481, 0.003981124609708786]","[0.5492275953292847, 0.4312790632247925, -0.019033722579479218]","[0.5489050149917603, 0.43071529269218445, -0.01899598352611065]","[0.5487308502197266, 0.4303804636001587, -0.01904614083468914]","[0.535351574420929, 0.432279497385025, 0.010094224475324154]","[0.5363074541091919, 0.4467678666114807, -0.09541315585374832]","[0.5448412299156189, 0.4583342969417572, 0.015779320150613785]","[0.5465080738067627, 0.45962756872177124, -0.014747684821486473]","[0.49469804763793945, 0.4925311803817749, 0.06614233553409576]","[0.5455141067504883, 0.48874416947364807, -0.14888963103294373]","[0.5065149068832397, 0.5093181133270264, 0.21027573943138123]","[0.5779458284378052, 0.45658236742019653, -0.2027580738067627]","[0.519367516040802, 0.4752108156681061, 0.28851914405822754]","[0.579567551612854, 0.3743510842323303, -0.20000514388084412]","[0.5146552920341492, 0.4666801989078522, 0.3068026602268219]","[0.5852429866790771, 0.3661779761314392, -0.2213485985994339]","[0.5199562311172485, 0.46098408102989197, 0.29099419713020325]","[0.5765343904495239, 0.34881797432899475, -0.21688759326934814]","[0.524655282497406, 0.4646795690059662, 0.2845064401626587]","[0.5733651518821716, 0.37062132358551025, -0.19687993824481964]","[0.508639931678772, 0.6561523079872131, 0.06761853396892548]","[0.5355725288391113, 0.6551042199134827, -0.06782641261816025]","[0.5191551446914673, 0.7679890394210815, 0.06742889434099197]","[0.5617629289627075, 0.7630206942558289, -0.006240284536033869]","[0.5197985768318176, 0.8881534934043884, 0.1022760272026062]","[0.5871434807777405, 0.8705184459686279, 0.029978835955262184]","[0.513409435749054, 0.909307062625885, 0.1052263155579567]","[0.5842717885971069, 0.8940994739532471, 0.03270072489976883]","[0.5273265838623047, 0.8939774036407471, 0.07718215882778168]","[0.6164459586143494, 0.8805816769599915, -0.0041218651458621025]"
"[0.5478155016899109, 0.44293347001075745, 0.013349855318665504]","[0.5486574769020081, 0.4320363998413086, 0.009745846502482891]","[0.5478744506835938, 0.4317793846130371, 0.009718360379338264]","[0.5470563173294067, 0.432187557220459, 0.009674269706010818]","[0.5487308502197266, 0.43172839283943176, -0.013021101243793964]","[0.548444390296936, 0.43142715096473694, -0.012983066029846668]","[0.5482522249221802, 0.4314236044883728, -0.013037840835750103]","[0.5350021123886108, 0.4329584538936615, 0.012587529607117176]","[0.5362606048583984, 0.4482254981994629, -0.09001617133617401]","[0.5447222590446472, 0.4546815752983093, 0.021047202870249748]","[0.5457586646080017, 0.45887038111686707, -0.009030541405081749]","[0.49420037865638733, 0.49287959933280945, 0.06816505640745163]","[0.5446654558181763, 0.4922943413257599, -0.142289936542511]","[0.5069977641105652, 0.5018094182014465, 0.20990297198295593]","[0.5779272317886353, 0.46081799268722534, -0.18013843894004822]","[0.5240331888198853, 0.4588409960269928, 0.28650957345962524]","[0.578951895236969, 0.380689799785614, -0.16753938794136047]","[0.5212641954421997, 0.4483894407749176, 0.3046197295188904]","[0.585995614528656, 0.3702695965766907, -0.19009476900100708]","[0.5259695053100586, 0.44308385252952576, 0.2902563512325287]","[0.5757223963737488, 0.35631170868873596, -0.1876669079065323]","[0.5297513604164124, 0.4474882185459137, 0.28253915905952454]","[0.5731514692306519, 0.37372270226478577, -0.16552317142486572]","[0.5072499513626099, 0.6562547087669373, 0.06497728079557419]","[0.5356212854385376, 0.6550989747047424, -0.06516717374324799]","[0.5173051953315735, 0.7674852609634399, 0.0635034590959549]","[0.5622450113296509, 0.7617653608322144, -0.008556627668440342]","[0.5173365473747253, 0.8873188495635986, 0.0987057015299797]","[0.5885534286499023, 0.8706188201904297, 0.02522958815097809]","[0.511777937412262, 0.9090270400047302, 0.10203196853399277]","[0.5855642557144165, 0.8941270112991333, 0.027763688936829567]","[0.5196654200553894, 0.8940689563751221, 0.07469981163740158]","[0.6164196729660034, 0.879173219203949, -0.009208361618220806]"
